"camis","dba","boro","building","street","zipcode","phone","cuisine_description","inspection_date","action","violation_code","violation_description","critical_flag","score","grade","grade_date","record_date","inspection_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","location"
"50005590","FAMOUS SICHUAN","Manhattan","10","PELL STREET","10013","2122333888","Chinese","2025-11-06T00:00:00.000","Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.","04H","Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.","Critical","69",,,"2026-04-10T06:00:13.000","Cycle Inspection / Re-inspection","40.714728867995","-73.997597565503","103","01","002900","1001776","1001630001","MN27","POINT (-73.997597565503 40.714728867995)"
"50135309","TASTY HAND-PULLED NOODLES","Manhattan","1","DOYERS STREET","10013","2127911817","Chinese","2023-07-14T00:00:00.000","Violations were cited in the following area(s).","04N","Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.","Critical","30","C","2023-07-14T00:00:00.000","2026-04-10T06:00:13.000","Pre-permit (Operational) / Re-inspection","40.714086592864","-73.997633660983","103","01","002900","1001725","1001620133","MN27","POINT (-73.997633660983 40.714086592864)"
"50133052","MANNA'S","Manhattan","320","SAINT NICHOLAS AVENUE","10027","2127499084","Soul Food","2025-09-25T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","10","A","2025-09-25T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Re-inspection","40.811331647407","-73.952163074174","110","09","025700","1059317","1019520043","MN11","POINT (-73.952163074174 40.811331647407)"
"41701232","POLLOS DONA MARIA","Queens","93-03","JAMAICA AVENUE","11421","7188054000","Spanish","2022-11-30T00:00:00.000","Violations were cited in the following area(s).","06C","Food, supplies, and equipment not protected from potential source of contamination during storage, preparation, transportation, display or service.","Critical","23","B","2022-11-30T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Re-inspection","40.69379755818","-73.851806337324","409","32","002200","4182392","4088800042","QN53","POINT (-73.851806337324 40.69379755818)"
"50120024","SIX HAPPINESS","Manhattan","1413","2 AVENUE","10021","2129888002","Chinese","2024-05-14T00:00:00.000","Violations were cited in the following area(s).","02H","After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2 hours, and from 70 °F to 41 °F or less within 4 additional hours.","Critical","33","C","2024-05-14T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Re-inspection","40.769874316989","-73.957590303633","108","04","012600","1043998","1014280026","MN31","POINT (-73.957590303633 40.769874316989)"
"50180499","IDLE MIND TAVERN / CADET COFFEE","Brooklyn","623","MANHATTAN AVENUE","11222","4065704846",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.72349055081","-73.950642573752","301","33","056900","3066706","3026790009","BK76","POINT (-73.950642573752 40.72349055081)"
"50080871","TROPICAL SMOOTHIE CAFE","Staten Island","1407","FOREST AVENUE","10302","3154003300","Juice, Smoothies, Fruit Salads","2024-04-19T00:00:00.000","Violations were cited in the following area(s).","09C","Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.","Not Critical","5","A","2024-04-19T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.6249955834","-74.135929055633","501","49","024700","5107000","5010530101","SI28","POINT (-74.135929055633 40.6249955834)"
"50132509","SATORI BURGERS","Queens","91-13","31 AVENUE","11369","6318368901","Latin American","2025-05-13T00:00:00.000","Violations were cited in the following area(s).","05D","No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.","Critical","33",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.760135958393","-73.87744970738","403","25","035100","4033590","4013890028","QN28","POINT (-73.87744970738 40.760135958393)"
"50147213","PHO THAI","Queens","95-26","QUEENS BOULEVARD","11374","9176691038","Thai","2025-01-22T00:00:00.000","Violations were cited in the following area(s).","06C","Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.","Critical","49",,,"2026-04-10T06:00:13.000","Pre-permit (Operational) / Initial Inspection","40.730575711737","-73.863627435287","406","30","069300","4072068","4030800018","QN18","POINT (-73.863627435287 40.730575711737)"
"50107787","SMASHBURGER","Brooklyn","5210","KINGS HIGHWAY","11234","7182606215","American","2024-07-02T00:00:00.000","Violations were cited in the following area(s).","10G","Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.","Not Critical","22",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.63638594591","-73.926606723361","318","45","093200","3223073","3079690009","BK91","POINT (-73.926606723361 40.63638594591)"
"40423440","BUONO BAKERY","Staten Island","1117","HYLAN BOULEVARD","10305","7184483229","Bakery Products/Desserts","2024-03-26T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","7","A","2024-03-26T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.598569386104","-74.079952109305","502","50","006400","5047320","5032270003","SI14","POINT (-74.079952109305 40.598569386104)"
"50179761","CICCHETTI BK","Brooklyn","185","HOWARD AVENUE","11233","9179821561",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.682024336781","-73.919814044932","303","41","037900","3040825","3015090007","BK35","POINT (-73.919814044932 40.682024336781)"
"50133159","UMI BUFFET","Brooklyn","3839","NOSTRAND AVE","11235","7186486888","Asian/Asian Fusion","2023-05-23T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","35",,,"2026-04-10T06:00:13.000","Pre-permit (Operational) / Initial Inspection","40.59027581235","-73.939921880442","315","48","059600","3204766","3074460001","BK17","POINT (-73.939921880442 40.59027581235)"
"50122406","REGINA'S MULBERRY","Manhattan","241","MULBERRY STREET","10012","9172615792","Sandwiches","2023-11-27T00:00:00.000","Violations were cited in the following area(s).","10G","Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.","Not Critical","25","B","2023-11-27T00:00:00.000","2026-04-10T06:00:13.000","Pre-permit (Operational) / Re-inspection","40.722817651717","-73.995930516077","102","01","004300","1007528","1004950030","MN24","POINT (-73.995930516077 40.722817651717)"
"50136319","MARACA NYC","Manhattan","3795","10 AVENUE","10034","9297771156","Latin American","2026-03-14T00:00:00.000","Violations were cited in the following area(s).","04L","Evidence of mice or live mice in establishment's food or non-food areas.","Critical","54","N",,"2026-04-10T06:00:13.000","Pre-permit (Operational) / Initial Inspection","40.862026011886","-73.920687991243","112","10","029900","1064494","1022000001","MN01","POINT (-73.920687991243 40.862026011886)"
"50158329","SOPO","Manhattan","463","7 AVENUE","10018","6148062470","Korean","2025-05-12T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable",,,,"2026-04-10T06:00:13.000","Administrative Miscellaneous / Initial Inspection","40.751741613774","-73.990056458411","105","03","010900","1015222","1008110001","MN17","POINT (-73.990056458411 40.751741613774)"
"50145043","NONNAS 1977","Queens","29-13","23 AVENUE","11105","7186060060","Pizza","2024-08-01T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","13","A","2024-08-01T00:00:00.000","2026-04-10T06:00:13.000","Pre-permit (Operational) / Re-inspection","40.774949461218","-73.9136937885","401","22","011500","4545852","4008440006","QN72","POINT (-73.9136937885 40.774949461218)"
"41583613","CHELSEA DELI","Manhattan","301","10 AVENUE","10001","2122440500","Sandwiches","2024-08-20T00:00:00.000","Violations were cited in the following area(s).","04L","Evidence of mice or live mice in establishment's food or non-food areas.","Critical","27","B","2024-08-20T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Re-inspection","40.750424538736","-74.002183565609","104","03","009900","1012414","1006990032","MN13","POINT (-74.002183565609 40.750424538736)"
"50065937","Platinum Lounge","Queens","140-14","ROCKAWAY BOULEVARD","11436","2017367842","American","2022-10-28T00:00:00.000","Violations were cited in the following area(s).","04A","Food Protection Certificate (FPC) not held by manager or supervisor of food operations.","Critical","20","N",,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.674259152914","-73.800441636956","412","28","079000","4261760","4120560010","QN76","POINT (-73.800441636956 40.674259152914)"
"50122395","SUSHI ISLAND","Queens","87-18","QUEENS BOULEVARD","11373","7188033033","Japanese","2025-01-09T00:00:00.000","Establishment re-opened by DOHMH.","10B","Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.","Not Critical","4","C","2025-01-09T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Reopening Inspection","40.735310286911","-73.875568667583","404","30","047500","4437595","4028530011","QN29","POINT (-73.875568667583 40.735310286911)"
"50146868","BEANS & MALT","Queens","41-02","162 STREET","11358","9293290022","American","2026-02-19T00:00:00.000","Violations were cited in the following area(s).","04L","Evidence of mice or live mice in establishment's food or non-food areas.","Critical","37",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.761214061503","-73.803880147239","407","20","117100","4120428","4053340017","QN51","POINT (-73.803880147239 40.761214061503)"
"41289305","BAGELS 'N MORE","Brooklyn","4305","14 AVENUE","11219","7188534450","Jewish/Kosher","2023-12-01T00:00:00.000","Violations were cited in the following area(s).","10B","Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.","Not Critical","28",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.636943897438","-73.986513828722","312","44","023200","3136241","3056060008","BK88","POINT (-73.986513828722 40.636943897438)"
"50135060","LAO KE LE SHANGHAI CUISINE","Queens","136-20","ROOSEVELT AVENUE","11354","9176178046","Chinese","2023-09-06T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","34",,,"2026-04-10T06:00:13.000","Pre-permit (Operational) / Initial Inspection","40.759777908235","-73.829235428489","407","20","085300","4113546","4050190005","QN22","POINT (-73.829235428489 40.759777908235)"
"50066927","PLG COFFEE HOUSE & TAVERN","Brooklyn","499","ROGERS AVENUE","11225","3474137944","Coffee/Tea","2023-07-19T00:00:00.000","Violations were cited in the following area(s).","04N","Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.","Critical","6",,,"2026-04-10T06:00:13.000","Cycle Inspection / Compliance Inspection","40.66003805752","-73.953461403117","309","40","080000","3114987","3050330001","BK60","POINT (-73.953461403117 40.66003805752)"
"50087061","JOOY TEA SHOPPE","Brooklyn","6008","8 AVENUE","11220","3474575888","Coffee/Tea","2025-07-15T00:00:00.000","Violations were cited in the following area(s).","10B","Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.","Not Critical","64","C","2025-07-15T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Re-inspection","40.635371521078","-74.009691942983","307","43","011800","3143608","3057850036","BK34","POINT (-74.009691942983 40.635371521078)"
"50007475","BHATTI INDIAN GRILL","Manhattan","100","LEXINGTON AVENUE","10016","2126834229","Indian","2023-10-11T00:00:00.000","Violations were cited in the following area(s).","10G","Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.","Not Critical","39","C","2023-10-11T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Re-inspection","40.742205496564","-73.983089386167","105","02","006800","1018167","1008830020","MN21","POINT (-73.983089386167 40.742205496564)"
"41400890","CALEXICO","Brooklyn","122","UNION STREET","11231","7184888226","Mexican","2023-08-01T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","32",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.68423445252","-74.002509499718","306","39","005100","3338568","3003427501","BK33","POINT (-74.002509499718 40.68423445252)"
"50154032","SOBREDOSIS D' AMOR RESTAURANT","Bronx","211","EAST  167 STREET","10456","7739621773","Spanish","2025-06-13T00:00:00.000","Violations were cited in the following area(s).","04A","Food Protection Certificate (FPC) not held by manager or supervisor of food operations.","Critical","20","B","2025-06-13T00:00:00.000","2026-04-10T06:00:13.000","Pre-permit (Operational) / Re-inspection","40.833963416718","-73.916222454255","204","16","017901","2002688","2024530024","BX14","POINT (-73.916222454255 40.833963416718)"
"40570634","AN BEAL BOCHT CAFE","Bronx","445","WEST  238 STREET","10463","7188847127","American","2023-05-09T00:00:00.000","Violations were cited in the following area(s).","04H","Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.","Critical","21",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.887273807158","-73.904965067861","208","11","033500","2087582","2057790801","BX22","POINT (-73.904965067861 40.887273807158)"
"50007853","DUNKIN","Brooklyn","513","MYRTLE AVENUE","11205","9292506356","Donuts","2026-02-19T00:00:00.000","Violations were cited in the following area(s).","19-06","Providing single-use, non-compostable plastic straws to customers without customer request (including providing such straws at a self-serve station)","Not Critical",,,,"2026-04-10T06:00:13.000","Administrative Miscellaneous / Initial Inspection","40.69359410713","-73.964357196454","302","35","019100","3054562","3018920071","BK69","POINT (-73.964357196454 40.69359410713)"
"50172926","TSAOCAA","Brooklyn","145","SMITH STREET","11201","3472277560",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.686877291245","-73.990347416605","302","33","004300","3001238","3001940003","BK38","POINT (-73.990347416605 40.686877291245)"
"50018278","NUMBER 1 CHINESE RESTAURANT","Brooklyn","2925","AVENUE J","11210","7182588858","Chinese","2023-06-07T00:00:00.000","Violations were cited in the following area(s).","04H","Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.","Critical","12","A","2023-06-07T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.626702876206","-73.947551446775","314","45","075000","3206998","3075930001","BK43","POINT (-73.947551446775 40.626702876206)"
"50116642","MAMAN","Manhattan","67","UNIVERSITY PLACE","10003","6467670097","French","2025-04-07T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","13","A","2025-04-07T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.7329539659","-73.993602573765","102","02","006100","1082681","1005620001","MN23","POINT (-73.993602573765 40.7329539659)"
"50070149","TEXAS CHICKEN & BURGER","Brooklyn","1148","FLATBUSH AVENUE","11226","3474139553","Chicken","2024-08-22T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","12","A","2024-08-22T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Re-inspection","40.642300078552","-73.957412260735","314","40","051602","3119596","3051860090","BK42","POINT (-73.957412260735 40.642300078552)"
"50147430","KENNEDY FRIED CHICKEN","Queens","111-01","ROCKAWAY BOULEVARD","11420","3474953514","Chicken","2024-09-30T00:00:00.000","Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","81",,,"2026-04-10T06:00:13.000","Pre-permit (Operational) / Initial Inspection","40.677473175852","-73.82742084131","410","28","010000","4250168","4116160034","QN55","POINT (-73.82742084131 40.677473175852)"
"50164188","CAFE AROMA","Manhattan","500","WEST   25 STREET","10001","3476976401","American","2025-04-25T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","18","N",,"2026-04-10T06:00:13.000","Pre-permit (Operational) / Initial Inspection","40.748994490803","-74.003327610096","104","03","009900","1090571","1006967504","MN13","POINT (-74.003327610096 40.748994490803)"
"50060802","HYATT HOUSE NEW YORK, CHELSEA","Manhattan","815","AVENUE OF THE AMERICAS","10001","2125130001","American","2025-06-09T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","17",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.746230190264","-73.99073577079","105","03","009500","1088896","1008040034","MN17","POINT (-73.99073577079 40.746230190264)"
"50042128","THE BRONX BEER HALL","Bronx","2344","ARTHUR AVENUE","10458","3473960555","Italian","2022-06-01T00:00:00.000","Violations were cited in the following area(s).","10B","Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.","Not Critical","11","A","2022-06-01T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.854240101806","-73.88867329616","206","15","039100","2012125","2030730013","BX06","POINT (-73.88867329616 40.854240101806)"
"50107164","BLU REAL ESTATE CAFE","Manhattan","120","RIVERSIDE BOULEVARD","10069","2125801200","Coffee/Tea","2024-12-13T00:00:00.000","Violations were cited in the following area(s).","10H","Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.","Not Critical","13","A","2024-12-13T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.776666681674","-73.989229499151","107","06","015100","1086247","1011717504","MN14","POINT (-73.989229499151 40.776666681674)"
"50100861","CAPITAL RESTAURANT","Manhattan","4933","BROADWAY","10034","2129425090","American","2022-07-06T00:00:00.000","Violations were cited in the following area(s).","02G","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.","Critical","34",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.867560009695","-73.921596107905","112","10","029500","1064984","1022410024","MN01","POINT (-73.921596107905 40.867560009695)"
"50071013","FRIED CHICKEN WITH THE SAUCE EXPRESS","Brooklyn","4605","CHURCH AVENUE","11203","7184841550","Caribbean","2026-03-02T00:00:00.000","Violations were cited in the following area(s).","10B","Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.","Not Critical","10","A","2026-03-02T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.651571888836","-73.93409673568","317","41","087000","3109220","3048830042","BK91","POINT (-73.93409673568 40.651571888836)"
"41251661","KREYOL FLAVOR","Brooklyn","1738","FLATBUSH AVENUE","11210","7182580509","Creole/Cajun","2024-02-23T00:00:00.000","Violations were cited in the following area(s).","10B","Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.","Not Critical","12","A","2024-02-23T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Re-inspection","40.628048208892","-73.942636498229","318","45","074000","3207312","3075980035","BK58","POINT (-73.942636498229 40.628048208892)"
"50007431","KHAO KANG","Queens","76-20","WOODSIDE AVENUE","11373","7188061807","Thai","2026-01-20T00:00:00.000","Violations were cited in the following area(s).","06D","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.","Critical","34",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.743428984264","-73.888610164872","404","25","048300","4037790","4015220010","QN50","POINT (-73.888610164872 40.743428984264)"
"50118763","MAX'S RESTAURANT","Queens","40-09","69 STREET","11377","3477482588","Filipino","2024-05-09T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","45","C","2024-05-09T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Re-inspection","40.745966816189","-73.896246072911","402","26","026300","4030346","4013010024","QN63","POINT (-73.896246072911 40.745966816189)"
"50142400","CROWN BAGELS & PIZZA","Brooklyn","1593","MCDONALD AVENUE","11230","7187086655","American","2024-01-25T00:00:00.000","Violations were cited in the following area(s).","06E","Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.","Critical","46","C","2024-01-25T00:00:00.000","2026-04-10T06:00:13.000","Pre-permit (Operational) / Re-inspection","40.614382374605","-73.974052520427","312","44","044600","3172682","3065640052","BK88","POINT (-73.974052520427 40.614382374605)"
"41541889","BUVETTE","Manhattan","42","GROVE STREET","10014","6464796864","French","2026-03-19T00:00:00.000","Violations were cited in the following area(s).","10B","Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.","Not Critical","22",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.732759180971","-74.004416484337","102","03","007300","1010016","1005880018","MN23","POINT (-74.004416484337 40.732759180971)"
"50180146","1313 CAFE & JUICE BAR","Queens","111-18","101 AVENUE","11419","3478847504","Indian","2026-01-31T00:00:00.000","Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.","05H","No approved written standard operating procedure for avoiding contamination by refillable returnable containers.","Critical","88",,,"2026-04-10T06:00:13.000","Pre-permit (Operational) / Initial Inspection","40.688097507667","-73.832491866452","409","29","010800","4198795","4094290008","QN54","POINT (-73.832491866452 40.688097507667)"
"50034729","PANDA EXPRESS","Manhattan","1277","1 AVENUE","10065","2122881323","Chinese","2023-04-19T00:00:00.000","Violations were cited in the following area(s).","04N","Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests  in  establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.","Critical","40",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.765718731999","-73.957527979412","108","05","011800","1044761","1014430030","MN31","POINT (-73.957527979412 40.765718731999)"
"41688146","FUKU","Brooklyn","620","ATLANTIC AVENUE","11217","9174174384","American","2025-01-25T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","3","A","2025-01-25T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.683446896895","-73.975691312176","302","35","012902","3398156","3011180001","BK37","POINT (-73.975691312176 40.683446896895)"
"50139652","DOMINICAN FOOD","Staten Island","2180","FOREST AVENUE","10303","7184424616","Latin American","2023-08-15T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","32",,,"2026-04-10T06:00:13.000","Pre-permit (Operational) / Initial Inspection","40.626704245772","-74.162259533868","501","49","030302","5033582","5016850104","SI12","POINT (-74.162259533868 40.626704245772)"
"50165552","Krunchy Krust","Queens","221-19","LINDEN BOULEVARD","11411","5168523020","Pizza","2026-03-30T00:00:00.000","Violations were cited in the following area(s).","04L","Evidence of mice or live mice in establishment's food or non-food areas.","Critical","25","Z","2026-03-30T00:00:00.000","2026-04-10T06:00:13.000","Pre-permit (Operational) / Re-inspection","40.694790269404","-73.739020647255","413","27","059600","4244380","4113220003","QN33","POINT (-73.739020647255 40.694790269404)"
"50124555","KJUN","Manhattan","154","EAST   39 STREET","10016","2013888895","Korean","2023-03-07T00:00:00.000","Violations were cited in the following area(s).","02H","After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2  hours, and from 70 °F to 41 °F or less within 4 additional hours.","Critical","30",,,"2026-04-10T06:00:13.000","Pre-permit (Operational) / Initial Inspection","40.749274909915","-73.976829341288","106","04","008000","1019149","1008940051","MN20","POINT (-73.976829341288 40.749274909915)"
"41543356","LITTLE CAESARS","Queens","218-14","HEMPSTEAD AVENUE","11429","7182177271","Pizza","2024-07-03T00:00:00.000","Violations were cited in the following area(s).","06C","Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.","Critical","9","A","2024-07-03T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.713791716408","-73.737517500227","413","27","054000","4538709","4111060042","QN34","POINT (-73.737517500227 40.713791716408)"
"40698823","UNION CAFE","Brooklyn","568","UNION STREET","11215","7187971117","American","2023-02-09T00:00:00.000","Violations were cited in the following area(s).","06F","Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.","Critical","22",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.678134599511","-73.984933568321","306","39","011900","3007359","3004410007","BK37","POINT (-73.984933568321 40.678134599511)"
"50046004","NEW WAH KWONG RESTAURANT","Bronx","727","BURKE AVENUE","10467","7186541161","Chinese","2024-05-01T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","22",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.871419633272","-73.865785363035","212","15","037400","2056261","2045970005","BX44","POINT (-73.865785363035 40.871419633272)"
"50164299","MOKA MO","Manhattan","90","WEST HOUSTON STREET","10012","3478248422","Coffee/Tea","2025-12-04T00:00:00.000","Violations were cited in the following area(s).","10B","Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.","Not Critical","13","A","2025-12-04T00:00:00.000","2026-04-10T06:00:13.000","Pre-permit (Operational) / Re-inspection","40.727014471895","-74.000072158532","102","01","006500","1077791","1005250057","MN23","POINT (-74.000072158532 40.727014471895)"
"50058903","Y J COFFEE SHOP","Queens","38-01","ASTORIA BOULEVARD","11103","7187778355","Coffee/Tea","2023-12-18T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedure improper.","Not Critical","8","A","2023-12-18T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Re-inspection","40.769578822141","-73.911209707533","401","22","011700","4015690","4008030001","QN72","POINT (-73.911209707533 40.769578822141)"
"40373888","IL MULINO","Manhattan","86","WEST    3 STREET","10012","2126733783","Italian","2022-05-04T00:00:00.000","Violations were cited in the following area(s).","06D","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.","Critical","7","A","2022-05-04T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.729844320711","-73.998960872846","102","02","006500","1008673","1005390017","MN23","POINT (-73.998960872846 40.729844320711)"
